pre,post,type,n_synapses,stage
RIML,AVKR,chemical,1,8
RIML,BWM-DR04,chemical,4,8
RIML,BWM-DR06,chemical,1,8
RIML,BWM-VR04,chemical,1,8
RIML,BWM-VR06,chemical,1,8
RIML,RIBL,chemical,7,8
RIML,RIBR,chemical,1,8
RIML,RIS,chemical,2,8
RIML,RMDL,chemical,5,8
RIML,RMDR,chemical,7,8
RIML,RMFL,chemical,3,8
RIML,SAADL,chemical,2,8
RIML,SAADR,chemical,4,8
RIML,SAAVL,chemical,2,8
RIML,SAAVR,chemical,6,8
RIML,SIADL,chemical,1,8
RIML,SIBDR,chemical,1,8
RIML,SMDDL,chemical,10,8
RIML,SMDDR,chemical,2,8
RIML,SMDVL,chemical,5,8
RIML,SMDVR,chemical,3,8
RIMR,AIBL,chemical,10,8
RIMR,AVAL,chemical,2,8
RIMR,AVAR,chemical,1,8
RIMR,AVBL,chemical,5,8
RIMR,AVBR,chemical,1,8
RIMR,AVKL,chemical,1,8
RIMR,BWM-DL04,chemical,2,8
RIMR,BWM-DL06,chemical,1,8
RIMR,BWM-VL04,chemical,3,8
RIMR,BWM-VL06,chemical,2,8
RIMR,RIBL,chemical,3,8
RIMR,RIBR,chemical,4,8
RIMR,RIGR,chemical,1,8
RIMR,RIML,chemical,1,8
RIMR,RIS,chemical,1,8
RIMR,RMDL,chemical,6,8
RIMR,RMDR,chemical,3,8
RIMR,RMFL,chemical,1,8
RIMR,RMFR,chemical,4,8
RIMR,SAADL,chemical,5,8
RIMR,SAADR,chemical,2,8
RIMR,SAAVL,chemical,5,8
RIMR,SAAVR,chemical,6,8
RIMR,SMDDL,chemical,5,8
RIMR,SMDDR,chemical,6,8
RIMR,SMDVL,chemical,2,8
RIMR,SMDVR,chemical,6,8
RIR,ADFL,chemical,1,8
RIR,ADFR,chemical,2,8
RIR,AIYL,chemical,2,8
RIR,AIZL,chemical,10,8
RIR,AIZR,chemical,11,8
RIR,AQR,chemical,5,8
RIR,AUAR,chemical,2,8
RIR,AVEL,chemical,1,8
RIR,AVER,chemical,1,8
RIR,AVHL,chemical,1,8
RIR,DVA,chemical,5,8
RIR,PVPL,chemical,2,8
RIR,PVPR,chemical,1,8
RIR,RIAL,chemical,7,8
RIR,RIAR,chemical,9,8
RIR,RIGL,chemical,2,8
RIR,RIGR,chemical,1,8
RIR,SMBVL,chemical,2,8
RIR,URXL,chemical,6,8
RIR,URXR,chemical,8,8
RIS,AIBL,chemical,1,8
RIS,AVEL,chemical,10,8
RIS,AVER,chemical,7,8
RIS,AVKL,chemical,9,8
RIS,AVKR,chemical,9,8
RIS,CEPDL,chemical,4,8
RIS,CEPVL,chemical,3,8
RIS,CEPVR,chemical,2,8
RIS,CEPshDL,chemical,2,8
RIS,OLQDR,chemical,1,8
RIS,RIBL,chemical,11,8
RIS,RIBR,chemical,11,8
RIS,RICL,chemical,1,8
RIS,RIML,chemical,9,8
RIS,RIMR,chemical,8,8
RIS,RMDL,chemical,1,8
RIS,RMDR,chemical,2,8
RIS,RMEV,chemical,1,8
RIS,RMFL,chemical,1,8
RIS,SMDDL,chemical,2,8
RIS,SMDDR,chemical,2,8
RIS,SMDVL,chemical,1,8
RIS,URYDL,chemical,2,8
RIS,URYDR,chemical,2,8
RIS,URYVL,chemical,2,8
RIVL,BWM-VL07,chemical,1,8
RIVL,BWM-VR03,chemical,1,8
RIVL,BWM-VR04,chemical,4,8
RIVL,BWM-VR05,chemical,4,8
RIVL,BWM-VR06,chemical,4,8
RIVL,BWM-VR07,chemical,5,8
RIVL,BWM-VR08,chemical,1,8
RIVL,RIAL,chemical,5,8
RIVL,RIAR,chemical,3,8
RIVL,RMDDR,chemical,2,8
RIVL,RMDL,chemical,1,8
RIVL,RMDVL,chemical,3,8
RIVL,SAADR,chemical,4,8
RIVL,SIAVR,chemical,6,8
RIVL,SMDDR,chemical,2,8
RIVL,SMDVL,chemical,2,8
RIVR,BWM-VL04,chemical,1,8
RIVR,BWM-VL05,chemical,4,8
RIVR,BWM-VL06,chemical,5,8
RIVR,BWM-VL07,chemical,5,8
RIVR,BWM-VL08,chemical,6,8
RIVR,RIAL,chemical,1,8
RIVR,RIAR,chemical,3,8
RIVR,RMDDL,chemical,2,8
RIVR,RMDR,chemical,2,8
RIVR,RMDVR,chemical,7,8
RIVR,RMGL,chemical,1,8
RIVR,SAADL,chemical,2,8
RIVR,SIAVL,chemical,10,8
RIVR,SMDDL,chemical,1,8
RIVR,SMDVR,chemical,1,8
RMDDL,BWM-DL01,chemical,1,8
RMDDL,BWM-DL03,chemical,3,8
RMDDL,BWM-DL05,chemical,1,8
RMDDL,BWM-DR01,chemical,7,8
RMDDL,BWM-DR02,chemical,5,8
RMDDL,BWM-DR03,chemical,8,8
RMDDL,BWM-DR04,chemical,8,8
RMDDL,BWM-DR05,chemical,7,8
RMDDL,BWM-DR07,chemical,3,8
RMDDL,RMDVR,chemical,11,8
RMDDL,RMEV,chemical,3,8
RMDDL,URADR,chemical,1,8
RMDDL,URYDR,chemical,1,8
RMDDR,BWM-DL01,chemical,5,8
RMDDR,BWM-DL02,chemical,10,8
RMDDR,BWM-DL03,chemical,5,8
RMDDR,BWM-DL04,chemical,6,8
RMDDR,BWM-DL05,chemical,3,8
RMDDR,BWM-DL07,chemical,1,8
RMDDR,BWM-DR03,chemical,1,8
RMDDR,BWM-DR05,chemical,3,8
RMDDR,RMDDL,chemical,1,8
RMDDR,RMDVL,chemical,12,8
RMDDR,RMED,chemical,2,8
RMDDR,RMEV,chemical,1,8
RMDDR,SMBDR,chemical,1,8
RMDDR,URYDL,chemical,1,8
RMDL,ADER,chemical,1,8
RMDL,AVEL,chemical,1,8
RMDL,BWM-DR02,chemical,1,8
RMDL,BWM-DR04,chemical,6,8
RMDL,BWM-DR06,chemical,1,8
RMDL,BWM-DR08,chemical,1,8
RMDL,BWM-VR02,chemical,2,8
RMDL,BWM-VR04,chemical,9,8
RMDL,BWM-VR06,chemical,1,8
RMDL,IL1R,chemical,3,8
RMDL,RIAL,chemical,15,8
RMDL,RIAR,chemical,8,8
RMDL,RIML,chemical,1,8
RMDL,RIVL,chemical,1,8
RMDL,RMDDR,chemical,3,8
RMDL,RMDR,chemical,12,8
RMDL,RMDVL,chemical,1,8
RMDL,RMEL,chemical,2,8
RMDL,RMFL,chemical,5,8
RMDL,RMHL,chemical,1,8
RMDL,SIBDR,chemical,1,8
RMDL,SMBVR,chemical,1,8
RMDL,SMDVL,chemical,2,8
RMDR,BWM-DL02,chemical,2,8
RMDR,BWM-DL04,chemical,6,8
RMDR,BWM-DL06,chemical,2,8
RMDR,BWM-VL02,chemical,5,8
RMDR,BWM-VL04,chemical,5,8
RMDR,BWM-VL06,chemical,1,8
RMDR,IL1L,chemical,1,8
RMDR,RIAL,chemical,7,8
RMDR,RIAR,chemical,14,8
RMDR,RMDDL,chemical,2,8
RMDR,RMDDR,chemical,1,8
RMDR,RMDL,chemical,7,8
RMDR,RMDVL,chemical,1,8
RMDR,RMDVR,chemical,1,8
RMDR,RMER,chemical,2,8
RMDR,RMHR,chemical,3,8
RMDR,SMDDR,chemical,1,8
RMDVL,BWM-DR02,chemical,1,8
RMDVL,BWM-VL01,chemical,1,8
RMDVL,BWM-VL03,chemical,2,8
RMDVL,BWM-VL05,chemical,1,8
RMDVL,BWM-VR01,chemical,3,8
RMDVL,BWM-VR02,chemical,6,8
RMDVL,BWM-VR03,chemical,8,8
RMDVL,BWM-VR04,chemical,10,8
RMDVL,BWM-VR05,chemical,8,8
RMDVL,BWM-VR06,chemical,3,8
RMDVL,BWM-VR07,chemical,4,8
RMDVL,IL1VR,chemical,1,8
RMDVL,RMDDR,chemical,11,8
RMDVL,RMED,chemical,1,8
RMDVL,SIBDR,chemical,1,8
RMDVL,SMBVR,chemical,1,8
RMDVR,BWM-VL01,chemical,8,8
RMDVR,BWM-VL02,chemical,4,8
RMDVR,BWM-VL03,chemical,9,8
RMDVR,BWM-VL04,chemical,9,8
RMDVR,BWM-VL05,chemical,7,8
RMDVR,BWM-VL06,chemical,3,8
RMDVR,BWM-VL07,chemical,2,8
RMDVR,BWM-VR03,chemical,2,8
RMDVR,BWM-VR05,chemical,3,8
RMDVR,RMDDL,chemical,10,8
RMDVR,RMDVL,chemical,4,8
RMDVR,RMED,chemical,3,8
RMDVR,SMBVL,chemical,2,8
RMED,BWM-VL01,chemical,11,8
RMED,BWM-VL03,chemical,6,8
RMED,BWM-VL05,chemical,2,8
RMED,BWM-VR01,chemical,11,8
RMED,BWM-VR03,chemical,8,8
RMED,BWM-VR05,chemical,3,8
RMED,RMDVL,chemical,1,8
RMED,SMDDL,chemical,1,8
RMED,SMDDR,chemical,2,8
RMEL,BWM-DR02,chemical,6,8
RMEL,BWM-DR04,chemical,4,8
RMEL,BWM-VR02,chemical,19,8
RMEL,BWM-VR04,chemical,8,8
RMEL,IL1R,chemical,1,8
RMER,BWM-DL02,chemical,16,8
RMER,BWM-DL04,chemical,3,8
RMER,BWM-VL02,chemical,12,8
RMER,BWM-VL04,chemical,1,8
RMEV,BWM-DL01,chemical,8,8
RMEV,BWM-DL03,chemical,9,8
RMEV,BWM-DR01,chemical,8,8
RMEV,BWM-DR02,chemical,1,8
RMEV,BWM-DR03,chemical,7,8
RMEV,BWM-DR05,chemical,4,8
RMEV,RMDDR,chemical,1,8
RMEV,SMDVL,chemical,2,8
RMEV,SMDVR,chemical,1,8
RMFL,AVKL,chemical,7,8
RMFL,AVKR,chemical,10,8
RMFL,AWCL,chemical,1,8
RMFL,BAGL,chemical,2,8
RMFL,BWM-DR02,chemical,6,8
RMFL,BWM-DR04,chemical,5,8
RMFL,BWM-VR02,chemical,5,8
RMFL,BWM-VR04,chemical,3,8
RMFL,CEPVR,chemical,1,8
RMFL,CEPshVR,chemical,1,8
RMFL,PVT,chemical,1,8
RMFL,RIML,chemical,1,8
RMFL,RMDL,chemical,4,8
RMFL,RMDR,chemical,9,8
RMFL,RMDVL,chemical,1,8
RMFL,RMEL,chemical,1,8
RMFL,RMHL,chemical,5,8
RMFR,AIBR,chemical,1,8
RMFR,AVEL,chemical,1,8
RMFR,AVKL,chemical,9,8
RMFR,AVKR,chemical,4,8
RMFR,BAGR,chemical,1,8
RMFR,BWM-DL02,chemical,12,8
RMFR,BWM-DL04,chemical,4,8
RMFR,BWM-VL02,chemical,6,8
RMFR,BWM-VL04,chemical,5,8
RMFR,CEPDL,chemical,1,8
RMFR,DVC,chemical,1,8
RMFR,IL1L,chemical,1,8
RMFR,RIGL,chemical,3,8
RMFR,RIS,chemical,2,8
RMFR,RIVR,chemical,1,8
RMFR,RMDL,chemical,9,8
RMFR,RMDR,chemical,2,8
RMFR,RMDVL,chemical,1,8
RMFR,RMGL,chemical,1,8
RMFR,RMHR,chemical,6,8
RMGL,AIML,chemical,1,8
RMGL,ALML,chemical,1,8
RMGL,AVAL,chemical,1,8
RMGL,AVBL,chemical,2,8
RMGL,AVEL,chemical,2,8
RMGL,AVJR,chemical,1,8
RMGL,BWM-DL04,chemical,3,8
RMGL,BWM-DL06,chemical,3,8
RMGL,BWM-DL08,chemical,3,8
RMGL,BWM-VL06,chemical,3,8
RMGL,BWM-VL08,chemical,3,8
RMGL,IL2L,chemical,1,8
RMGL,RID,chemical,2,8
RMGL,RMDL,chemical,4,8
RMGL,RMDR,chemical,5,8
RMGL,RMDVL,chemical,2,8
RMGL,RMDVR,chemical,1,8
RMGL,SAADR,chemical,1,8
RMGL,SAAVL,chemical,1,8
RMGL,SAAVR,chemical,1,8
RMGL,SIBDL,chemical,2,8
RMGL,SIBDR,chemical,1,8
RMGL,SIBVL,chemical,2,8
RMGL,SMBVL,chemical,1,8
RMGL,URXL,chemical,1,8
RMGR,AIMR,chemical,2,8
RMGR,ASHR,chemical,1,8
RMGR,AVBR,chemical,1,8
RMGR,AVER,chemical,2,8
RMGR,AVFL,chemical,1,8
RMGR,AVFR,chemical,1,8
RMGR,BWM-DR06,chemical,4,8
RMGR,BWM-DR08,chemical,1,8
RMGR,BWM-VR04,chemical,1,8
RMGR,BWM-VR06,chemical,3,8
RMGR,BWM-VR08,chemical,2,8
RMGR,RMDL,chemical,5,8
RMGR,RMDR,chemical,4,8
RMGR,RMDVR,chemical,2,8
RMGR,RMHL,chemical,1,8
RMGR,SAADR,chemical,1,8
RMGR,SIADL,chemical,1,8
RMGR,SIBDL,chemical,1,8
RMGR,SIBDR,chemical,1,8
RMGR,SIBVR,chemical,1,8
RMGR,SMBVR,chemical,1,8
RMGR,URXR,chemical,1,8
RMHL,AVKL,chemical,2,8
RMHL,BWM-DR02,chemical,4,8
RMHL,BWM-VR02,chemical,2,8
RMHL,RIGR,chemical,2,8
RMHL,RMDL,chemical,2,8
RMHL,RMDR,chemical,4,8
RMHL,RMFL,chemical,3,8
RMHL,RMGR,chemical,1,8
RMHR,AVKR,chemical,1,8
RMHR,BWM-DL02,chemical,6,8
RMHR,BWM-DL04,chemical,4,8
RMHR,BWM-VL02,chemical,5,8
RMHR,BWM-VL04,chemical,4,8
RMHR,RIGL,chemical,1,8
RMHR,RMDL,chemical,4,8
RMHR,RMDR,chemical,2,8
RMHR,RMFR,chemical,7,8
SAADL,AVAL,chemical,11,8
SAADL,OLLR,chemical,3,8
SAADL,RIML,chemical,5,8
SAADL,RIMR,chemical,10,8
SAADL,RMFR,chemical,3,8
SAADL,SMDVR,chemical,3,8
SAADR,AVAL,chemical,1,8
SAADR,AVAR,chemical,9,8
SAADR,AVEL,chemical,1,8
SAADR,OLLL,chemical,1,8
SAADR,RIML,chemical,8,8
SAADR,RIMR,chemical,8,8
SAADR,RMFL,chemical,2,8
SAADR,RMGL,chemical,1,8
SAADR,SMDVL,chemical,5,8
SAAVL,AIBL,chemical,1,8
SAAVL,AVAL,chemical,19,8
SAAVL,RIML,chemical,2,8
SAAVL,RIMR,chemical,15,8
SAAVL,RMFR,chemical,2,8
SAAVL,SMDDR,chemical,7,8
SAAVR,AVAR,chemical,21,8
SAAVR,RIML,chemical,17,8
SAAVR,RIMR,chemical,6,8
SAAVR,SMDDL,chemical,6,8
SDQL,AIBL,chemical,1,8
SDQL,AIBR,chemical,2,8
SDQL,AVAL,chemical,2,8
SDQL,AVAR,chemical,3,8
SDQL,FLPL,chemical,1,8
SDQL,IL1L,chemical,1,8
SDQL,RIS,chemical,1,8
SDQL,SMBVL,chemical,1,8
SDQL,SMDDL,chemical,1,8
SDQR,AIBL,chemical,1,8
SDQR,AVAR,chemical,1,8
SDQR,AVBL,chemical,3,8
SDQR,AVBR,chemical,8,8
SDQR,DVA,chemical,7,8
SDQR,RICR,chemical,1,8
SDQR,SDQL,chemical,1,8
SDQR,SIBVL,chemical,1,8
SDQR,SMDDR,chemical,1,8
SMBDL,ADAL,chemical,3,8
SMBDL,ALNR,chemical,2,8
SMBDL,BWM-DR01,chemical,3,8
SMBDL,BWM-DR02,chemical,1,8
SMBDL,BWM-DR03,chemical,4,8
SMBDL,BWM-DR04,chemical,3,8
SMBDL,BWM-DR05,chemical,5,8
SMBDL,BWM-DR06,chemical,1,8
SMBDL,BWM-DR07,chemical,2,8
SMBDL,RMDDL,chemical,1,8
SMBDL,RMED,chemical,4,8
SMBDL,SAAVL,chemical,2,8
SMBDL,SAAVR,chemical,9,8
SMBDR,ADAL,chemical,1,8
SMBDR,ALNL,chemical,3,8
SMBDR,AVAL,chemical,1,8
SMBDR,BWM-DL01,chemical,4,8
SMBDR,BWM-DL02,chemical,3,8
SMBDR,BWM-DL03,chemical,4,8
SMBDR,BWM-DL04,chemical,3,8
SMBDR,BWM-DL05,chemical,5,8
SMBDR,BWM-DL06,chemical,2,8
SMBDR,BWM-DL07,chemical,1,8
SMBDR,RMDDR,chemical,1,8
SMBDR,RMED,chemical,5,8
SMBDR,SAAVL,chemical,7,8
SMBDR,SAAVR,chemical,1,8
SMBDR,SIADR,chemical,1,8
SMBDR,SIBDL,chemical,2,8
SMBVL,BWM-VL01,chemical,3,8
SMBVL,BWM-VL02,chemical,3,8
SMBVL,BWM-VL03,chemical,6,8
SMBVL,BWM-VL04,chemical,3,8
SMBVL,BWM-VL05,chemical,4,8
SMBVL,BWM-VL06,chemical,1,8
SMBVL,BWM-VL07,chemical,2,8
SMBVL,PLNL,chemical,2,8
SMBVL,RMDVR,chemical,2,8
SMBVL,RMEV,chemical,3,8
SMBVL,SAADL,chemical,6,8
SMBVR,BWM-VR01,chemical,4,8
SMBVR,BWM-VR02,chemical,1,8
SMBVR,BWM-VR03,chemical,5,8
SMBVR,BWM-VR04,chemical,4,8
SMBVR,BWM-VR05,chemical,7,8
SMBVR,BWM-VR06,chemical,1,8
SMBVR,BWM-VR07,chemical,4,8
SMBVR,BWM-VR08,chemical,1,8
SMBVR,CEPVR,chemical,2,8
SMBVR,PLNR,chemical,3,8
SMBVR,RMDVL,chemical,1,8
SMBVR,RMEV,chemical,6,8
SMBVR,SAADR,chemical,6,8
SMDDL,BWM-DR01,chemical,1,8
SMDDL,BWM-DR03,chemical,2,8
SMDDL,BWM-DR04,chemical,1,8
SMDDL,BWM-DR05,chemical,5,8
SMDDL,BWM-DR06,chemical,1,8
SMDDL,BWM-DR07,chemical,1,8
SMDDL,CEPDR,chemical,1,8
SMDDL,RIAL,chemical,8,8
SMDDL,RIAR,chemical,7,8
SMDDL,RIML,chemical,1,8
SMDDL,RMDR,chemical,2,8
SMDDL,SMDVR,chemical,7,8
SMDDR,BWM-DL01,chemical,1,8
SMDDR,BWM-DL03,chemical,3,8
SMDDR,BWM-DL04,chemical,1,8
SMDDR,BWM-DL05,chemical,3,8
SMDDR,BWM-DL06,chemical,1,8
SMDDR,BWM-DL07,chemical,1,8
SMDDR,BWM-DR05,chemical,1,8
SMDDR,RIAL,chemical,8,8
SMDDR,RIAR,chemical,5,8
SMDDR,RIMR,chemical,1,8
SMDDR,RIS,chemical,1,8
SMDDR,RMDL,chemical,1,8
SMDDR,RMDR,chemical,2,8
SMDDR,SMDVL,chemical,7,8
SMDVL,BWM-VL03,chemical,1,8
SMDVL,BWM-VR01,chemical,1,8
SMDVL,BWM-VR03,chemical,2,8
SMDVL,BWM-VR05,chemical,1,8
SMDVL,RIAL,chemical,7,8
SMDVL,RIAR,chemical,11,8
SMDVL,SMDDR,chemical,7,8
SMDVR,BWM-VL01,chemical,1,8
SMDVR,BWM-VL03,chemical,2,8
SMDVR,BWM-VL04,chemical,1,8
SMDVR,BWM-VL05,chemical,2,8
SMDVR,BWM-VL06,chemical,1,8
SMDVR,CEPVL,chemical,1,8
SMDVR,OLLL,chemical,1,8
SMDVR,RIAL,chemical,7,8
SMDVR,RIAR,chemical,6,8
SMDVR,RIMR,chemical,1,8
SMDVR,RIS,chemical,1,8
SMDVR,SMDDL,chemical,7,8
URADL,BWM-DL01,chemical,9,8
URADL,BWM-DL02,chemical,5,8
URADL,BWM-DL03,chemical,4,8
URADL,BWM-DL04,chemical,2,8
URADL,BWM-VL02,chemical,1,8
URADL,IL1DL,chemical,4,8
URADL,RIPL,chemical,5,8
URADL,RMDDR,chemical,3,8
URADL,RMED,chemical,2,8
URADL,RMEL,chemical,2,8
URADR,BWM-DR01,chemical,6,8
URADR,BWM-DR02,chemical,5,8
URADR,BWM-DR03,chemical,3,8
URADR,IL1DR,chemical,3,8
URADR,IL1R,chemical,1,8
URADR,RIPR,chemical,4,8
URADR,RMDDL,chemical,1,8
URADR,RMED,chemical,2,8
URADR,RMER,chemical,2,8
URAVL,BWM-VL01,chemical,6,8
URAVL,BWM-VL02,chemical,9,8
URAVL,BWM-VL03,chemical,1,8
URAVL,IL1VL,chemical,5,8
URAVL,RIPL,chemical,3,8
URAVL,RMEL,chemical,4,8
URAVL,RMEV,chemical,3,8
URAVR,BWM-VR01,chemical,7,8
URAVR,BWM-VR02,chemical,7,8
URAVR,BWM-VR03,chemical,2,8
URAVR,BWM-VR04,chemical,2,8
URAVR,GLRR,chemical,1,8
URAVR,IL1R,chemical,1,8
URAVR,IL1VR,chemical,1,8
URAVR,RIPR,chemical,2,8
URAVR,RMER,chemical,3,8
URAVR,RMEV,chemical,2,8
URBL,ADAL,chemical,5,8
URBL,ADEL,chemical,1,8
URBL,AVBL,chemical,2,8
URBL,AVDL,chemical,1,8
URBL,CEPDL,chemical,2,8
URBL,CEPVL,chemical,1,8
URBL,IL1L,chemical,3,8
URBL,OLLL,chemical,1,8
URBL,RICL,chemical,1,8
URBL,RICR,chemical,5,8
URBL,RMDDL,chemical,1,8
URBL,RMDDR,chemical,1,8
URBL,RMDR,chemical,1,8
URBL,RMGL,chemical,1,8
URBL,RMHR,chemical,1,8
URBL,SIADR,chemical,1,8
URBL,SMBVL,chemical,1,8
URBL,SMDDR,chemical,1,8
URBL,URXL,chemical,10,8
URBR,ADAR,chemical,3,8
URBR,AVBR,chemical,1,8
URBR,CEPDR,chemical,2,8
URBR,CEPVR,chemical,1,8
URBR,IL1R,chemical,1,8
URBR,OLLR,chemical,1,8
URBR,RICL,chemical,2,8
URBR,RMDL,chemical,1,8
URBR,SDQR,chemical,1,8
URBR,SIAVR,chemical,2,8
URBR,SMBDL,chemical,1,8
URBR,URXR,chemical,8,8
URXL,AQR,chemical,1,8
URXL,AUAL,chemical,14,8
URXL,AVEL,chemical,4,8
URXL,IL2L,chemical,1,8
URXL,RIAL,chemical,21,8
URXL,RICL,chemical,3,8
URXL,RICR,chemical,2,8
URXL,RIGL,chemical,10,8
URXL,RIR,chemical,7,8
URXL,RMGL,chemical,2,8
URXL,SMBDR,chemical,1,8
URXR,AIBL,chemical,1,8
URXR,AQR,chemical,1,8
URXR,AUAR,chemical,16,8
URXR,AVER,chemical,3,8
URXR,IL1R,chemical,1,8
URXR,IL2R,chemical,3,8
URXR,RIAR,chemical,28,8
URXR,RICL,chemical,1,8
URXR,RICR,chemical,4,8
URXR,RIGR,chemical,9,8
URXR,RIR,chemical,7,8
URXR,RMGR,chemical,1,8
URYDL,AVBL,chemical,1,8
URYDL,AVBR,chemical,1,8
URYDL,AVDL,chemical,2,8
URYDL,AVDR,chemical,1,8
URYDL,AVEL,chemical,1,8
URYDL,AVER,chemical,7,8
URYDL,BWM-DL01,chemical,1,8
URYDL,BWM-DL03,chemical,3,8
URYDL,CEPDL,chemical,3,8
URYDL,IL1DL,chemical,6,8
URYDL,OLQDL,chemical,1,8
URYDL,RIBL,chemical,3,8
URYDL,RID,chemical,1,8
URYDL,RMDDR,chemical,6,8
URYDL,RMDVL,chemical,16,8
URYDL,SMDDR,chemical,7,8
URYDR,AVBR,chemical,1,8
URYDR,AVDR,chemical,1,8
URYDR,AVEL,chemical,5,8
URYDR,BWM-DR01,chemical,2,8
URYDR,BWM-DR03,chemical,1,8
URYDR,IL1DR,chemical,5,8
URYDR,OLQDR,chemical,1,8
URYDR,RIBR,chemical,3,8
URYDR,RMDDL,chemical,7,8
URYDR,RMDVR,chemical,16,8
URYDR,SMDDL,chemical,4,8
URYVL,AVBL,chemical,1,8
URYVL,AVER,chemical,11,8
URYVL,BWM-VL01,chemical,1,8
URYVL,BWM-VL03,chemical,1,8
URYVL,IL1VL,chemical,3,8
URYVL,OLLL,chemical,1,8
URYVL,RIBL,chemical,7,8
URYVL,RID,chemical,1,8
URYVL,RIS,chemical,1,8
URYVL,RMDDL,chemical,14,8
URYVL,RMDVR,chemical,6,8
URYVL,SIBVL,chemical,1,8
URYVL,SIBVR,chemical,2,8
URYVL,SMDVR,chemical,6,8
URYVR,AIBL,chemical,1,8
URYVR,AVAL,chemical,1,8
URYVR,AVBL,chemical,3,8
URYVR,AVBR,chemical,2,8
URYVR,AVDL,chemical,1,8
URYVR,AVEL,chemical,6,8
URYVR,BWM-VR01,chemical,1,8
URYVR,BWM-VR03,chemical,2,8
URYVR,BWM-VR05,chemical,1,8
URYVR,IL1VR,chemical,3,8
URYVR,RIBR,chemical,2,8
URYVR,RIPR,chemical,1,8
URYVR,RMDDR,chemical,11,8
URYVR,RMDVL,chemical,8,8
URYVR,SIBDR,chemical,1,8
URYVR,SIBVL,chemical,2,8
URYVR,SIBVR,chemical,1,8
URYVR,SMDVL,chemical,4,8
