pre,post,type,n_synapses,stage
RIH,RMEV,chemical,1,7
RIH,URAVL,chemical,1,7
RIH,URAVR,chemical,1,7
RIH,URYVL,chemical,2,7
RIML,ADAL,chemical,2,7
RIML,AIBR,chemical,7,7
RIML,AVAL,chemical,1,7
RIML,AVBL,chemical,2,7
RIML,AVBR,chemical,3,7
RIML,AVER,chemical,2,7
RIML,BWM-DR06,chemical,1,7
RIML,BWM-DR08,chemical,1,7
RIML,BWM-VR04,chemical,3,7
RIML,BWM-VR06,chemical,1,7
RIML,OLLR,chemical,1,7
RIML,RIBL,chemical,4,7
RIML,RIBR,chemical,1,7
RIML,RIS,chemical,1,7
RIML,RMDL,chemical,6,7
RIML,RMDR,chemical,7,7
RIML,RMFL,chemical,3,7
RIML,RMFR,chemical,2,7
RIML,SAADL,chemical,5,7
RIML,SAADR,chemical,3,7
RIML,SAAVL,chemical,3,7
RIML,SAAVR,chemical,3,7
RIML,SIADL,chemical,1,7
RIML,SMDDL,chemical,4,7
RIML,SMDDR,chemical,3,7
RIML,SMDVL,chemical,5,7
RIML,SMDVR,chemical,3,7
RIMR,AIBL,chemical,13,7
RIMR,AUAR,chemical,1,7
RIMR,AVAL,chemical,2,7
RIMR,AVBL,chemical,5,7
RIMR,AVBR,chemical,2,7
RIMR,AVEL,chemical,1,7
RIMR,BWM-DL04,chemical,2,7
RIMR,BWM-DL06,chemical,3,7
RIMR,BWM-VL04,chemical,1,7
RIMR,BWM-VL06,chemical,3,7
RIMR,RIAL,chemical,1,7
RIMR,RIBR,chemical,2,7
RIMR,RIFR,chemical,1,7
RIMR,RMDL,chemical,7,7
RIMR,RMDR,chemical,6,7
RIMR,RMFR,chemical,3,7
RIMR,SAADL,chemical,2,7
RIMR,SAAVL,chemical,5,7
RIMR,SAAVR,chemical,5,7
RIMR,SMDDL,chemical,7,7
RIMR,SMDDR,chemical,5,7
RIMR,SMDVL,chemical,1,7
RIMR,SMDVR,chemical,7,7
RIR,ADFL,chemical,3,7
RIR,ADFR,chemical,1,7
RIR,AIYL,chemical,1,7
RIR,AIYR,chemical,1,7
RIR,AIZL,chemical,7,7
RIR,AIZR,chemical,8,7
RIR,AQR,chemical,1,7
RIR,AUAL,chemical,2,7
RIR,AVER,chemical,2,7
RIR,AVHR,chemical,2,7
RIR,BAGL,chemical,1,7
RIR,BAGR,chemical,4,7
RIR,DVA,chemical,2,7
RIR,OLQVR,chemical,1,7
RIR,RIAL,chemical,6,7
RIR,RIAR,chemical,13,7
RIR,RIGR,chemical,2,7
RIR,SMBVR,chemical,1,7
RIR,URXL,chemical,7,7
RIR,URXR,chemical,12,7
RIS,AVEL,chemical,8,7
RIS,AVER,chemical,8,7
RIS,AVKL,chemical,10,7
RIS,AVKR,chemical,7,7
RIS,AVL,chemical,3,7
RIS,CEPDL,chemical,2,7
RIS,CEPDR,chemical,3,7
RIS,CEPVL,chemical,3,7
RIS,CEPVR,chemical,3,7
RIS,RIBL,chemical,6,7
RIS,RIBR,chemical,6,7
RIS,RICR,chemical,3,7
RIS,RIML,chemical,8,7
RIS,RIMR,chemical,9,7
RIS,RMDL,chemical,4,7
RIS,RMDR,chemical,4,7
RIS,SMDDL,chemical,2,7
RIS,SMDDR,chemical,3,7
RIS,SMDVL,chemical,1,7
RIS,SMDVR,chemical,1,7
RIS,URYDR,chemical,1,7
RIS,URYVL,chemical,2,7
RIVL,BWM-VR05,chemical,5,7
RIVL,BWM-VR06,chemical,2,7
RIVL,BWM-VR07,chemical,15,7
RIVL,BWM-VR08,chemical,1,7
RIVL,RIAL,chemical,4,7
RIVL,RIAR,chemical,2,7
RIVL,RMDL,chemical,3,7
RIVL,RMDVL,chemical,2,7
RIVL,SAADR,chemical,3,7
RIVL,SDQR,chemical,2,7
RIVL,SIAVR,chemical,8,7
RIVR,BWM-VL05,chemical,6,7
RIVR,BWM-VL06,chemical,1,7
RIVR,BWM-VL07,chemical,4,7
RIVR,BWM-VR07,chemical,3,7
RIVR,GLRDL,chemical,1,7
RIVR,RIAL,chemical,3,7
RIVR,RIAR,chemical,3,7
RIVR,RICR,chemical,1,7
RIVR,RMDDL,chemical,1,7
RIVR,RMDR,chemical,1,7
RIVR,RMDVR,chemical,2,7
RIVR,SAADL,chemical,3,7
RIVR,SIAVL,chemical,4,7
RIVR,SMBVL,chemical,1,7
RIVR,SMDDL,chemical,2,7
RIVR,SMDVR,chemical,2,7
RMDDL,BWM-DL03,chemical,1,7
RMDDL,BWM-DL05,chemical,1,7
RMDDL,BWM-DL07,chemical,1,7
RMDDL,BWM-DR01,chemical,5,7
RMDDL,BWM-DR02,chemical,7,7
RMDDL,BWM-DR03,chemical,2,7
RMDDL,BWM-DR04,chemical,9,7
RMDDL,BWM-DR05,chemical,3,7
RMDDL,BWM-DR06,chemical,1,7
RMDDL,BWM-DR07,chemical,3,7
RMDDL,IL1DR,chemical,1,7
RMDDL,IL1R,chemical,2,7
RMDDL,RMDDL,chemical,1,7
RMDDL,RMDVR,chemical,8,7
RMDDL,RMEV,chemical,1,7
RMDDL,SMBDL,chemical,1,7
RMDDR,BWM-DL01,chemical,5,7
RMDDR,BWM-DL02,chemical,10,7
RMDDR,BWM-DL03,chemical,3,7
RMDDR,BWM-DL04,chemical,10,7
RMDDR,BWM-DL05,chemical,3,7
RMDDR,BWM-DL07,chemical,2,7
RMDDR,BWM-VL04,chemical,1,7
RMDDR,IL1DL,chemical,2,7
RMDDR,RMDDR,chemical,2,7
RMDDR,RMDL,chemical,1,7
RMDDR,RMDVL,chemical,14,7
RMDDR,SMBDR,chemical,1,7
RMDL,BWM-DR02,chemical,1,7
RMDL,BWM-DR04,chemical,4,7
RMDL,BWM-DR06,chemical,3,7
RMDL,BWM-DR08,chemical,3,7
RMDL,BWM-VR02,chemical,2,7
RMDL,BWM-VR04,chemical,6,7
RMDL,BWM-VR06,chemical,4,7
RMDL,IL1R,chemical,2,7
RMDL,IL2R,chemical,1,7
RMDL,RIAL,chemical,10,7
RMDL,RIAR,chemical,8,7
RMDL,RIML,chemical,1,7
RMDL,RMDDL,chemical,1,7
RMDL,RMDDR,chemical,1,7
RMDL,RMDR,chemical,7,7
RMDL,RMDVR,chemical,1,7
RMDL,RMGR,chemical,1,7
RMDL,RMHL,chemical,1,7
RMDL,SIAVR,chemical,2,7
RMDR,BWM-DL02,chemical,2,7
RMDR,BWM-DL04,chemical,3,7
RMDR,BWM-DL06,chemical,2,7
RMDR,BWM-DL08,chemical,1,7
RMDR,BWM-VL02,chemical,2,7
RMDR,BWM-VL04,chemical,6,7
RMDR,BWM-VL06,chemical,2,7
RMDR,CEPVL,chemical,1,7
RMDR,GLRL,chemical,1,7
RMDR,IL1L,chemical,2,7
RMDR,OLLL,chemical,1,7
RMDR,RIAL,chemical,5,7
RMDR,RIAR,chemical,13,7
RMDR,RIMR,chemical,1,7
RMDR,RMDDL,chemical,1,7
RMDR,RMDDR,chemical,1,7
RMDR,RMDL,chemical,5,7
RMDR,RMDVL,chemical,3,7
RMDR,RMER,chemical,2,7
RMDR,RMHR,chemical,3,7
RMDVL,BWM-VL03,chemical,4,7
RMDVL,BWM-VL05,chemical,3,7
RMDVL,BWM-VL07,chemical,1,7
RMDVL,BWM-VR01,chemical,8,7
RMDVL,BWM-VR02,chemical,5,7
RMDVL,BWM-VR03,chemical,16,7
RMDVL,BWM-VR04,chemical,10,7
RMDVL,BWM-VR05,chemical,7,7
RMDVL,BWM-VR06,chemical,2,7
RMDVL,BWM-VR07,chemical,3,7
RMDVL,GLRVR,chemical,1,7
RMDVL,RMDDR,chemical,16,7
RMDVL,RMDVR,chemical,1,7
RMDVL,RMED,chemical,2,7
RMDVL,SMBVR,chemical,2,7
RMDVR,BWM-VL01,chemical,7,7
RMDVR,BWM-VL02,chemical,8,7
RMDVR,BWM-VL03,chemical,7,7
RMDVR,BWM-VL04,chemical,7,7
RMDVR,BWM-VL05,chemical,6,7
RMDVR,BWM-VL06,chemical,2,7
RMDVR,BWM-VL07,chemical,2,7
RMDVR,BWM-VR03,chemical,4,7
RMDVR,RMDDL,chemical,14,7
RMDVR,RMED,chemical,4,7
RMDVR,SMBVL,chemical,2,7
RMED,BWM-VL01,chemical,9,7
RMED,BWM-VL03,chemical,10,7
RMED,BWM-VL05,chemical,2,7
RMED,BWM-VR01,chemical,10,7
RMED,BWM-VR03,chemical,5,7
RMED,BWM-VR05,chemical,2,7
RMED,RMDVR,chemical,1,7
RMED,RMED,chemical,1,7
RMED,SMDDL,chemical,2,7
RMED,SMDDR,chemical,2,7
RMEL,BWM-DR02,chemical,15,7
RMEL,BWM-DR04,chemical,11,7
RMEL,BWM-VR02,chemical,11,7
RMEL,BWM-VR04,chemical,7,7
RMEL,GLRR,chemical,1,7
RMEL,RMEL,chemical,1,7
RMER,BWM-DL02,chemical,12,7
RMER,BWM-DL04,chemical,15,7
RMER,BWM-VL02,chemical,12,7
RMER,BWM-VL04,chemical,13,7
RMER,GLRL,chemical,1,7
RMER,IL1L,chemical,1,7
RMER,RMDDR,chemical,1,7
RMER,RMER,chemical,1,7
RMEV,BWM-DL01,chemical,6,7
RMEV,BWM-DL03,chemical,6,7
RMEV,BWM-DL05,chemical,2,7
RMEV,BWM-DR01,chemical,7,7
RMEV,BWM-DR03,chemical,5,7
RMEV,BWM-DR05,chemical,2,7
RMFL,AVKL,chemical,3,7
RMFL,AVKR,chemical,7,7
RMFL,BWM-DR04,chemical,1,7
RMFL,BWM-DR06,chemical,1,7
RMFL,BWM-VR02,chemical,2,7
RMFL,BWM-VR04,chemical,3,7
RMFL,PVT,chemical,1,7
RMFL,RMDDR,chemical,1,7
RMFL,RMDL,chemical,5,7
RMFL,RMDR,chemical,7,7
RMFL,RMHL,chemical,1,7
RMFR,AIBR,chemical,4,7
RMFR,AVKL,chemical,5,7
RMFR,AVKR,chemical,4,7
RMFR,BAGR,chemical,2,7
RMFR,BWM-DL02,chemical,6,7
RMFR,BWM-DL04,chemical,1,7
RMFR,BWM-DL06,chemical,1,7
RMFR,CEPDL,chemical,2,7
RMFR,IL1L,chemical,1,7
RMFR,PVT,chemical,1,7
RMFR,RIBL,chemical,1,7
RMFR,RIML,chemical,2,7
RMFR,RMDL,chemical,1,7
RMFR,RMDR,chemical,3,7
RMFR,RMFL,chemical,3,7
RMFR,RMGL,chemical,1,7
RMFR,RMHR,chemical,4,7
RMFR,SAADL,chemical,1,7
RMGL,ADAL,chemical,1,7
RMGL,AIBR,chemical,1,7
RMGL,AIML,chemical,1,7
RMGL,AVAL,chemical,1,7
RMGL,AVBL,chemical,1,7
RMGL,AVBR,chemical,1,7
RMGL,AVEL,chemical,2,7
RMGL,BWM-DL06,chemical,5,7
RMGL,BWM-DL08,chemical,5,7
RMGL,BWM-VL04,chemical,2,7
RMGL,BWM-VL06,chemical,2,7
RMGL,BWM-VL08,chemical,4,7
RMGL,HSNL,chemical,1,7
RMGL,IL1L,chemical,2,7
RMGL,PVPL,chemical,1,7
RMGL,RIAR,chemical,1,7
RMGL,RMDDL,chemical,2,7
RMGL,RMDDR,chemical,2,7
RMGL,RMDL,chemical,3,7
RMGL,RMDR,chemical,6,7
RMGL,RMDVL,chemical,5,7
RMGL,RMGL,chemical,1,7
RMGL,RMHR,chemical,1,7
RMGL,SDQL,chemical,2,7
RMGL,SIADR,chemical,1,7
RMGL,SIAVL,chemical,2,7
RMGL,SIBDL,chemical,3,7
RMGL,SMBDL,chemical,2,7
RMGL,URXL,chemical,2,7
RMGR,ALMR,chemical,1,7
RMGR,ASHR,chemical,2,7
RMGR,AVBL,chemical,1,7
RMGR,AVBR,chemical,2,7
RMGR,AVER,chemical,1,7
RMGR,BWM-DR02,chemical,4,7
RMGR,BWM-DR04,chemical,2,7
RMGR,BWM-DR06,chemical,8,7
RMGR,BWM-DR08,chemical,3,7
RMGR,BWM-VR04,chemical,6,7
RMGR,BWM-VR06,chemical,7,7
RMGR,BWM-VR08,chemical,2,7
RMGR,CEPDR,chemical,1,7
RMGR,PLNR,chemical,1,7
RMGR,PVNR,chemical,1,7
RMGR,RIAL,chemical,1,7
RMGR,RIFR,chemical,1,7
RMGR,RMDDL,chemical,1,7
RMGR,RMDL,chemical,5,7
RMGR,RMDR,chemical,2,7
RMGR,RMDVR,chemical,4,7
RMGR,RMHL,chemical,2,7
RMGR,RMHR,chemical,1,7
RMGR,SIADL,chemical,1,7
RMGR,SIBDR,chemical,1,7
RMGR,SMBVR,chemical,1,7
RMGR,SMDDL,chemical,1,7
RMHL,AVKL,chemical,1,7
RMHL,BWM-DR02,chemical,3,7
RMHL,BWM-DR04,chemical,2,7
RMHL,BWM-VR02,chemical,3,7
RMHL,BWM-VR04,chemical,1,7
RMHL,RIGR,chemical,1,7
RMHL,RMDL,chemical,1,7
RMHL,RMDR,chemical,5,7
RMHL,RMFL,chemical,1,7
RMHL,RMGR,chemical,1,7
RMHR,AVKR,chemical,1,7
RMHR,BWM-DL02,chemical,2,7
RMHR,BWM-DL04,chemical,3,7
RMHR,BWM-DL06,chemical,1,7
RMHR,BWM-VL02,chemical,4,7
RMHR,BWM-VL04,chemical,7,7
RMHR,CEPDL,chemical,3,7
RMHR,IL1L,chemical,1,7
RMHR,RMDL,chemical,4,7
RMHR,RMDR,chemical,3,7
RMHR,RMFR,chemical,3,7
RMHR,RMGL,chemical,1,7
SAADL,AVAL,chemical,16,7
SAADL,OLLR,chemical,2,7
SAADL,RIML,chemical,8,7
SAADL,RIMR,chemical,9,7
SAADL,RMFR,chemical,2,7
SAADL,SMDVR,chemical,4,7
SAADR,AVAR,chemical,16,7
SAADR,RIML,chemical,11,7
SAADR,RIMR,chemical,6,7
SAADR,SMDVL,chemical,1,7
SAAVL,AVAL,chemical,19,7
SAAVL,RIML,chemical,5,7
SAAVL,RIMR,chemical,11,7
SAAVL,RMFR,chemical,1,7
SAAVL,SMDDR,chemical,5,7
SAAVR,AIBR,chemical,1,7
SAAVR,AVAR,chemical,26,7
SAAVR,OLLL,chemical,1,7
SAAVR,RIML,chemical,15,7
SAAVR,RIMR,chemical,11,7
SAAVR,RMFL,chemical,1,7
SAAVR,SMDDL,chemical,10,7
SDQL,AIBR,chemical,1,7
SDQL,AVAR,chemical,3,7
SDQL,AVBL,chemical,1,7
SDQL,AVBR,chemical,2,7
SDQL,FLPL,chemical,1,7
SDQL,RIAL,chemical,1,7
SDQL,RICR,chemical,1,7
SDQL,RIS,chemical,2,7
SDQL,SDQL,chemical,1,7
SDQL,SDQR,chemical,1,7
SDQL,URYVL,chemical,1,7
SDQR,ALMR,chemical,1,7
SDQR,AVAR,chemical,1,7
SDQR,AVBL,chemical,4,7
SDQR,AVBR,chemical,6,7
SDQR,DVA,chemical,3,7
SDQR,RIAL,chemical,1,7
SDQR,RICL,chemical,1,7
SDQR,RICR,chemical,1,7
SDQR,RIML,chemical,1,7
SDQR,RIVR,chemical,1,7
SDQR,RMGL,chemical,2,7
SDQR,SDQL,chemical,1,7
SDQR,SIBVR,chemical,1,7
SMBDL,ADAL,chemical,1,7
SMBDL,ALNR,chemical,3,7
SMBDL,BWM-DR02,chemical,1,7
SMBDL,BWM-DR03,chemical,5,7
SMBDL,BWM-DR04,chemical,2,7
SMBDL,BWM-DR05,chemical,7,7
SMBDL,BWM-DR06,chemical,1,7
SMBDL,BWM-DR07,chemical,2,7
SMBDL,BWM-DR08,chemical,1,7
SMBDL,RMDDL,chemical,1,7
SMBDL,RMED,chemical,5,7
SMBDL,SAAVL,chemical,1,7
SMBDL,SAAVR,chemical,6,7
SMBDR,ALNL,chemical,1,7
SMBDR,BWM-DL01,chemical,2,7
SMBDR,BWM-DL02,chemical,1,7
SMBDR,BWM-DL03,chemical,5,7
SMBDR,BWM-DL04,chemical,4,7
SMBDR,BWM-DL05,chemical,3,7
SMBDR,BWM-DL06,chemical,1,7
SMBDR,BWM-DL07,chemical,2,7
SMBDR,BWM-DL08,chemical,1,7
SMBDR,RMED,chemical,4,7
SMBDR,RMHR,chemical,1,7
SMBDR,SAAVL,chemical,5,7
SMBVL,BWM-VL01,chemical,2,7
SMBVL,BWM-VL02,chemical,1,7
SMBVL,BWM-VL03,chemical,3,7
SMBVL,BWM-VL04,chemical,2,7
SMBVL,BWM-VL05,chemical,7,7
SMBVL,BWM-VL06,chemical,2,7
SMBVL,BWM-VL07,chemical,5,7
SMBVL,BWM-VL08,chemical,1,7
SMBVL,PLNL,chemical,2,7
SMBVL,RMDVR,chemical,1,7
SMBVL,RMEV,chemical,6,7
SMBVL,SAADL,chemical,7,7
SMBVR,BWM-VR01,chemical,3,7
SMBVR,BWM-VR02,chemical,3,7
SMBVR,BWM-VR03,chemical,5,7
SMBVR,BWM-VR04,chemical,4,7
SMBVR,BWM-VR05,chemical,7,7
SMBVR,BWM-VR06,chemical,2,7
SMBVR,BWM-VR07,chemical,2,7
SMBVR,BWM-VR08,chemical,1,7
SMBVR,CEPshVR,chemical,1,7
SMBVR,PLNR,chemical,1,7
SMBVR,RMDVL,chemical,1,7
SMBVR,RMEV,chemical,4,7
SMBVR,SAADR,chemical,7,7
SMDDL,BWM-DL03,chemical,1,7
SMDDL,BWM-DR01,chemical,1,7
SMDDL,BWM-DR03,chemical,2,7
SMDDL,BWM-DR05,chemical,1,7
SMDDL,BWM-DR06,chemical,1,7
SMDDL,BWM-DR08,chemical,1,7
SMDDL,CEPDR,chemical,1,7
SMDDL,RIAL,chemical,6,7
SMDDL,RIAR,chemical,7,7
SMDDL,RIML,chemical,1,7
SMDDL,RMDR,chemical,1,7
SMDDL,SMDVR,chemical,7,7
SMDDR,BWM-DL01,chemical,2,7
SMDDR,BWM-DL03,chemical,2,7
SMDDR,BWM-DL05,chemical,3,7
SMDDR,BWM-DL07,chemical,2,7
SMDDR,BWM-DL08,chemical,2,7
SMDDR,CEPDL,chemical,1,7
SMDDR,RIAL,chemical,4,7
SMDDR,RIAR,chemical,4,7
SMDDR,RIMR,chemical,2,7
SMDDR,RMDL,chemical,1,7
SMDDR,RMDR,chemical,1,7
SMDDR,SMDVL,chemical,6,7
SMDDR,URYDL,chemical,1,7
SMDVL,BWM-VL03,chemical,1,7
SMDVL,BWM-VR01,chemical,2,7
SMDVL,BWM-VR03,chemical,2,7
SMDVL,BWM-VR05,chemical,1,7
SMDVL,RIAL,chemical,8,7
SMDVL,RIAR,chemical,9,7
SMDVL,RMED,chemical,1,7
SMDVL,SMDDL,chemical,1,7
SMDVL,SMDDR,chemical,5,7
SMDVR,BWM-VL01,chemical,1,7
SMDVR,BWM-VL03,chemical,2,7
SMDVR,BWM-VL05,chemical,2,7
SMDVR,CEPVL,chemical,4,7
SMDVR,RIAL,chemical,9,7
SMDVR,RIAR,chemical,8,7
SMDVR,RIS,chemical,1,7
SMDVR,SIAVL,chemical,1,7
SMDVR,SMDDL,chemical,9,7
URADL,BWM-DL01,chemical,4,7
URADL,BWM-DL02,chemical,3,7
URADL,BWM-DL03,chemical,2,7
URADL,BWM-DL04,chemical,2,7
URADL,IL1DL,chemical,1,7
URADL,RIPL,chemical,3,7
URADL,RMED,chemical,1,7
URADL,RMEL,chemical,2,7
URADL,RMER,chemical,1,7
URADR,BWM-DR01,chemical,8,7
URADR,BWM-DR02,chemical,5,7
URADR,BWM-DR03,chemical,5,7
URADR,BWM-DR04,chemical,2,7
URADR,IL1DR,chemical,1,7
URADR,IL1R,chemical,1,7
URADR,RIPR,chemical,6,7
URADR,RMED,chemical,2,7
URADR,RMER,chemical,1,7
URAVL,BWM-VL01,chemical,5,7
URAVL,BWM-VL02,chemical,6,7
URAVL,BWM-VL03,chemical,1,7
URAVL,BWM-VL04,chemical,2,7
URAVL,GLRL,chemical,1,7
URAVL,IL1L,chemical,1,7
URAVL,IL1VL,chemical,1,7
URAVL,IL2L,chemical,1,7
URAVL,RIPL,chemical,3,7
URAVL,RMEL,chemical,1,7
URAVL,RMER,chemical,1,7
URAVL,RMEV,chemical,3,7
URAVR,BWM-DR02,chemical,1,7
URAVR,BWM-VR01,chemical,6,7
URAVR,BWM-VR02,chemical,10,7
URAVR,BWM-VR03,chemical,1,7
URAVR,BWM-VR04,chemical,2,7
URAVR,IL1R,chemical,1,7
URAVR,IL1VR,chemical,2,7
URAVR,RIPR,chemical,4,7
URAVR,RMEL,chemical,1,7
URAVR,RMER,chemical,4,7
URAVR,RMEV,chemical,2,7
URBL,ADAL,chemical,5,7
URBL,ADEL,chemical,1,7
URBL,AVBL,chemical,2,7
URBL,AVDR,chemical,1,7
URBL,AVEL,chemical,1,7
URBL,CEPDL,chemical,1,7
URBL,CEPVL,chemical,4,7
URBL,IL1L,chemical,1,7
URBL,OLQDL,chemical,1,7
URBL,RIBL,chemical,1,7
URBL,RICL,chemical,7,7
URBL,RICR,chemical,1,7
URBL,RIVL,chemical,1,7
URBL,RMDR,chemical,1,7
URBL,RMGL,chemical,1,7
URBL,RMHR,chemical,2,7
URBL,SDQL,chemical,1,7
URBL,SIAVL,chemical,1,7
URBL,SMBDR,chemical,1,7
URBL,SMDVL,chemical,1,7
URBL,URXL,chemical,11,7
URBR,ADAR,chemical,2,7
URBR,AVBL,chemical,1,7
URBR,AVBR,chemical,3,7
URBR,AVDL,chemical,1,7
URBR,AVJL,chemical,2,7
URBR,CEPDR,chemical,3,7
URBR,IL1R,chemical,1,7
URBR,IL2R,chemical,1,7
URBR,OLQDR,chemical,3,7
URBR,OLQVR,chemical,1,7
URBR,RICL,chemical,4,7
URBR,RICR,chemical,6,7
URBR,RMHL,chemical,3,7
URBR,RMHR,chemical,1,7
URBR,SMBDL,chemical,1,7
URBR,URXR,chemical,8,7
URXL,ADAL,chemical,3,7
URXL,AUAL,chemical,16,7
URXL,AVAL,chemical,1,7
URXL,AVBL,chemical,1,7
URXL,AVBR,chemical,1,7
URXL,AVEL,chemical,6,7
URXL,AVHR,chemical,2,7
URXL,CEPVL,chemical,1,7
URXL,DVA,chemical,1,7
URXL,IL2L,chemical,1,7
URXL,PVPL,chemical,2,7
URXL,RIAL,chemical,20,7
URXL,RICL,chemical,3,7
URXL,RICR,chemical,3,7
URXL,RIGL,chemical,5,7
URXL,RIR,chemical,3,7
URXL,RMGL,chemical,1,7
URXL,URBL,chemical,1,7
URXR,ADAR,chemical,2,7
URXR,AUAR,chemical,21,7
URXR,AVBL,chemical,1,7
URXR,AVER,chemical,4,7
URXR,AVJL,chemical,1,7
URXR,IL2R,chemical,3,7
URXR,PVPR,chemical,2,7
URXR,RIAR,chemical,30,7
URXR,RICL,chemical,1,7
URXR,RICR,chemical,4,7
URXR,RIGR,chemical,7,7
URXR,RIR,chemical,6,7
URXR,RMFR,chemical,1,7
URXR,RMGR,chemical,5,7
URXR,SIADL,chemical,1,7
URYDL,AVBL,chemical,1,7
URYDL,AVDL,chemical,1,7
URYDL,AVER,chemical,7,7
URYDL,BWM-DL01,chemical,1,7
URYDL,BWM-DL03,chemical,1,7
URYDL,BWM-DL05,chemical,2,7
URYDL,CEPDL,chemical,1,7
URYDL,IL1DL,chemical,6,7
URYDL,RIBL,chemical,4,7
URYDL,RMDDR,chemical,5,7
URYDL,RMDVL,chemical,14,7
URYDL,RMED,chemical,1,7
URYDL,RMEL,chemical,1,7
URYDL,RMEV,chemical,1,7
URYDL,SMDDR,chemical,2,7
URYDR,AVBL,chemical,1,7
URYDR,AVBR,chemical,1,7
URYDR,AVDR,chemical,1,7
URYDR,AVEL,chemical,8,7
URYDR,BWM-DR01,chemical,1,7
URYDR,BWM-DR03,chemical,2,7
URYDR,BWM-DR05,chemical,2,7
URYDR,IL1DR,chemical,5,7
URYDR,RIBR,chemical,1,7
URYDR,RMDDL,chemical,6,7
URYDR,RMDVR,chemical,14,7
URYDR,RMED,chemical,1,7
URYDR,SMDDL,chemical,5,7
URYVL,AVBR,chemical,1,7
URYVL,AVER,chemical,6,7
URYVL,BWM-VL03,chemical,1,7
URYVL,BWM-VL05,chemical,2,7
URYVL,IL1VL,chemical,1,7
URYVL,OLLL,chemical,1,7
URYVL,RIBL,chemical,5,7
URYVL,RMDDL,chemical,7,7
URYVL,RMDR,chemical,1,7
URYVL,RMDVR,chemical,7,7
URYVL,SIBVR,chemical,1,7
URYVL,SMDVR,chemical,4,7
URYVR,AVBL,chemical,1,7
URYVR,AVEL,chemical,5,7
URYVR,BWM-VR01,chemical,1,7
URYVR,BWM-VR03,chemical,1,7
URYVR,IL1VR,chemical,1,7
URYVR,RIBR,chemical,4,7
URYVR,RMDDR,chemical,10,7
URYVR,RMDVL,chemical,5,7
URYVR,SIBDR,chemical,1,7
URYVR,SIBVL,chemical,1,7
URYVR,SMDVL,chemical,2,7
