pre,post,type,n_synapses,stage
RIVR,RIAL,chemical,2,3
RIVR,RIAR,chemical,1,3
RIVR,RIH,chemical,1,3
RIVR,RMDDL,chemical,3,3
RIVR,SAADL,chemical,2,3
RIVR,SMDDL,chemical,1,3
RIVR,SMDVR,chemical,2,3
RMDDL,BWM-DR01,chemical,2,3
RMDDL,BWM-DR02,chemical,4,3
RMDDL,BWM-DR03,chemical,2,3
RMDDL,BWM-DR04,chemical,3,3
RMDDL,RMDVR,chemical,6,3
RMDDR,BWM-DL01,chemical,2,3
RMDDR,BWM-DL02,chemical,3,3
RMDDR,BWM-DL03,chemical,2,3
RMDDR,BWM-DL04,chemical,2,3
RMDDR,BWM-DL05,chemical,1,3
RMDDR,RMDVL,chemical,6,3
RMDL,AVEL,chemical,1,3
RMDL,BWM-DR04,chemical,1,3
RMDL,BWM-VR02,chemical,2,3
RMDL,BWM-VR04,chemical,2,3
RMDL,IL1R,chemical,2,3
RMDL,IL2R,chemical,1,3
RMDL,OLLR,chemical,1,3
RMDL,RIAL,chemical,2,3
RMDL,RIAR,chemical,4,3
RMDL,RMDDR,chemical,2,3
RMDL,RMDR,chemical,5,3
RMDR,BWM-DL02,chemical,2,3
RMDR,BWM-DL04,chemical,2,3
RMDR,BWM-VL02,chemical,2,3
RMDR,BWM-VL04,chemical,1,3
RMDR,CEPVL,chemical,1,3
RMDR,IL1L,chemical,2,3
RMDR,IL2L,chemical,1,3
RMDR,OLLL,chemical,1,3
RMDR,RIAL,chemical,3,3
RMDR,RIAR,chemical,3,3
RMDR,RMDDL,chemical,2,3
RMDR,RMDDR,chemical,1,3
RMDR,RMDL,chemical,7,3
RMDR,RMDVL,chemical,1,3
RMDR,RMGL,chemical,2,3
RMDVL,BWM-VR01,chemical,3,3
RMDVL,BWM-VR02,chemical,5,3
RMDVL,BWM-VR03,chemical,3,3
RMDVL,BWM-VR04,chemical,2,3
RMDVL,BWM-VR05,chemical,1,3
RMDVL,GLRVL,chemical,1,3
RMDVL,RMDDR,chemical,6,3
RMDVR,BWM-VL01,chemical,2,3
RMDVR,BWM-VL02,chemical,2,3
RMDVR,BWM-VL03,chemical,2,3
RMDVR,BWM-VL04,chemical,1,3
RMDVR,GLRVL,chemical,1,3
RMDVR,RMDDL,chemical,5,3
RMED,BWM-VL01,chemical,3,3
RMED,BWM-VL03,chemical,1,3
RMED,BWM-VR01,chemical,3,3
RMED,RMDVL,chemical,4,3
RMED,RMDVR,chemical,4,3
RMED,RMER,chemical,1,3
RMED,RMEV,chemical,2,3
RMED,SMDDL,chemical,2,3
RMED,SMDDR,chemical,1,3
RMEL,BWM-DR02,chemical,5,3
RMEL,BWM-VR02,chemical,5,3
RMER,BWM-DL02,chemical,7,3
RMER,BWM-VL02,chemical,7,3
RMER,GLRVL,chemical,1,3
RMER,IL1L,chemical,1,3
RMEV,BWM-DL01,chemical,3,3
RMEV,BWM-DL03,chemical,3,3
RMEV,BWM-DR01,chemical,6,3
RMEV,BWM-DR03,chemical,2,3
RMEV,CEPDL,chemical,1,3
RMEV,RMDDL,chemical,2,3
RMEV,RMDDR,chemical,1,3
RMEV,RMED,chemical,1,3
RMEV,SMDVL,chemical,2,3
RMEV,SMDVR,chemical,1,3
RMGL,BWM-DL06,chemical,1,3
RMGL,RIAR,chemical,1,3
RMGL,RMDL,chemical,2,3
RMGL,RMDR,chemical,3,3
RMGL,RMDVL,chemical,2,3
RMGL,RMDVR,chemical,1,3
RMGR,AVKR,chemical,1,3
RMGR,BWM-VR06,chemical,1,3
RMGR,RMDL,chemical,2,3
RMGR,RMDR,chemical,1,3
RMGR,RMDVR,chemical,2,3
SAADL,AVAL,chemical,2,3
SAADL,RIML,chemical,3,3
SAADL,RIMR,chemical,2,3
SAADL,SMDVR,chemical,3,3
SAADR,AVAR,chemical,2,3
SAADR,RIML,chemical,2,3
SAADR,RIMR,chemical,4,3
SAADR,SMDVL,chemical,3,3
SAAVL,AVAL,chemical,3,3
SAAVL,AVBL,chemical,1,3
SAAVL,OLLR,chemical,1,3
SAAVL,RIGR,chemical,1,3
SAAVL,RIML,chemical,2,3
SAAVL,RIMR,chemical,4,3
SAAVL,SMDDR,chemical,1,3
SAAVR,AVAR,chemical,3,3
SAAVR,RIML,chemical,3,3
SAAVR,SMDDL,chemical,1,3
SMBDL,ADAR,chemical,1,3
SMBDL,AVBR,chemical,1,3
SMBDL,BWM-DR01,chemical,2,3
SMBDL,BWM-DR02,chemical,1,3
SMBDL,BWM-DR03,chemical,3,3
SMBDL,BWM-DR04,chemical,1,3
SMBDL,BWM-DR05,chemical,2,3
SMBDL,BWM-DR08,chemical,1,3
SMBDL,RMED,chemical,3,3
SMBDL,SAAVR,chemical,2,3
SMBDL,SIBDL,chemical,1,3
SMBDL,SMDDL,chemical,1,3
SMBDR,BWM-DL01,chemical,1,3
SMBDR,BWM-DL02,chemical,1,3
SMBDR,BWM-DL03,chemical,2,3
SMBDR,BWM-DL04,chemical,2,3
SMBDR,BWM-DL05,chemical,1,3
SMBDR,BWM-DL08,chemical,1,3
SMBDR,GLRDL,chemical,2,3
SMBDR,RMED,chemical,2,3
SMBDR,SAAVL,chemical,2,3
SMBVL,BWM-VL01,chemical,2,3
SMBVL,BWM-VL02,chemical,2,3
SMBVL,BWM-VL03,chemical,2,3
SMBVL,BWM-VL04,chemical,2,3
SMBVL,BWM-VL05,chemical,1,3
SMBVL,RMDVL,chemical,2,3
SMBVL,RMEV,chemical,1,3
SMBVL,SAADL,chemical,3,3
SMBVR,BWM-VR01,chemical,1,3
SMBVR,BWM-VR02,chemical,1,3
SMBVR,BWM-VR03,chemical,4,3
SMBVR,BWM-VR04,chemical,1,3
SMBVR,BWM-VR05,chemical,1,3
SMBVR,BWM-VR07,chemical,1,3
SMBVR,GLRL,chemical,1,3
SMBVR,RMEV,chemical,4,3
SMBVR,SAADR,chemical,2,3
SMDDL,BWM-DL03,chemical,1,3
SMDDL,BWM-DR01,chemical,1,3
SMDDL,BWM-DR03,chemical,1,3
SMDDL,RIAL,chemical,5,3
SMDDL,RIAR,chemical,2,3
SMDDL,RMDR,chemical,1,3
SMDDL,RMEV,chemical,1,3
SMDDL,SMDVR,chemical,3,3
SMDDR,BWM-DL03,chemical,2,3
SMDDR,BWM-DL05,chemical,2,3
SMDDR,BWM-DR01,chemical,1,3
SMDDR,CEPDL,chemical,1,3
SMDDR,RIAL,chemical,3,3
SMDDR,RIAR,chemical,2,3
SMDDR,RMDVL,chemical,1,3
SMDDR,RMED,chemical,1,3
SMDDR,SMDVL,chemical,3,3
SMDVL,BWM-VR01,chemical,1,3
SMDVL,BWM-VR03,chemical,1,3
SMDVL,RIAL,chemical,2,3
SMDVL,RIAR,chemical,3,3
SMDVL,SMDDR,chemical,2,3
SMDVR,BWM-VL01,chemical,1,3
SMDVR,BWM-VL03,chemical,1,3
SMDVR,RIAL,chemical,2,3
SMDVR,RIAR,chemical,2,3
SMDVR,SMDDL,chemical,1,3
URADL,BWM-DL01,chemical,3,3
URADL,BWM-DL02,chemical,4,3
URADL,RIPL,chemical,3,3
URADL,RMED,chemical,1,3
URADL,RMEL,chemical,2,3
URADR,BWM-DR01,chemical,2,3
URADR,BWM-DR02,chemical,2,3
URADR,IL1DR,chemical,2,3
URADR,RIPR,chemical,2,3
URADR,RMED,chemical,1,3
URADR,RMER,chemical,3,3
URAVL,BWM-VL01,chemical,2,3
URAVL,BWM-VL02,chemical,4,3
URAVL,RIPL,chemical,3,3
URAVL,RMEL,chemical,1,3
URAVL,RMEV,chemical,1,3
URAVR,BWM-VR01,chemical,2,3
URAVR,BWM-VR02,chemical,1,3
URAVR,RIPR,chemical,2,3
URAVR,RMER,chemical,2,3
URBL,ADAL,chemical,1,3
URBL,CEPDL,chemical,1,3
URBL,CEPshDL,chemical,1,3
URBL,IL1L,chemical,2,3
URBL,URXL,chemical,3,3
URBR,BWM-DR04,chemical,1,3
URBR,CEPDR,chemical,1,3
URBR,CEPVR,chemical,1,3
URBR,IL1R,chemical,3,3
URBR,IL2R,chemical,1,3
URBR,RICR,chemical,1,3
URBR,URXR,chemical,1,3
URXL,ADAL,chemical,1,3
URXL,AUAL,chemical,5,3
URXL,AVHR,chemical,1,3
URXL,PVPL,chemical,1,3
URXL,RIAL,chemical,6,3
URXL,RICL,chemical,1,3
URXL,RIGL,chemical,1,3
URXL,RIR,chemical,2,3
URXR,AUAR,chemical,4,3
URXR,AVBL,chemical,1,3
URXR,RIAR,chemical,6,3
URXR,RIGR,chemical,2,3
URXR,RIR,chemical,2,3
URYDL,AVER,chemical,5,3
URYDL,RIBL,chemical,2,3
URYDL,RMDDR,chemical,1,3
URYDL,RMDVL,chemical,3,3
URYDL,SMDDR,chemical,3,3
URYDR,AVEL,chemical,2,3
URYDR,RIBR,chemical,1,3
URYDR,RMDDL,chemical,1,3
URYDR,RMDVR,chemical,1,3
URYDR,SMDDL,chemical,3,3
URYVL,AVER,chemical,2,3
URYVL,RMDDL,chemical,2,3
URYVL,RMDVR,chemical,1,3
URYVL,SMDVR,chemical,1,3
URYVR,AVEL,chemical,2,3
URYVR,RIBR,chemical,1,3
URYVR,RMDDR,chemical,2,3
URYVR,RMDVL,chemical,1,3
URYVR,SMDVL,chemical,2,3
